hr_medicao,cdg_stacao,radiacao
2019-01-30 20:00:00.000000,A036,1900.4
2019-01-30 21:00:00.000000,A036,889.7
2019-01-30 22:00:00.000000,A036,93
2019-01-30 23:00:00.000000,A036,-3.5
2019-01-31 00:00:00.000000,A036,-3.5
2019-01-31 01:00:00.000000,A036,-3.5
2019-01-31 02:00:00.000000,A036,-3.5
2019-01-31 03:00:00.000000,A036,-3.5
2019-01-31 04:00:00.000000,A036,-3.5
2019-01-31 05:00:00.000000,A036,-3.5
2019-01-31 06:00:00.000000,A036,-3.5
2019-01-31 07:00:00.000000,A036,-3.5
2019-01-31 08:00:00.000000,A036,-3.5
2019-01-31 09:00:00.000000,A036,-0.4
2019-01-31 10:00:00.000000,A036,389.3
2019-01-31 11:00:00.000000,A036,1297.2
2019-01-31 12:00:00.000000,A036,2214.6
2019-01-31 13:00:00.000000,A036,3013.3
2019-01-31 14:00:00.000000,A036,
2019-01-31 15:00:00.000000,A036,3592.3
2019-01-31 16:00:00.000000,A036,
2019-01-31 17:00:00.000000,A036,263.1
2019-01-31 18:00:00.000000,A036,3083.8
2019-01-31 19:00:00.000000,A036,2160.4
2019-01-31 20:00:00.000000,A036,1828.5
2019-01-31 21:00:00.000000,A036,1032.9
2019-01-31 22:00:00.000000,A036,147.4
2019-02-24 00:00:00.000000,A036,-3.5
2019-02-24 01:00:00.000000,A036,-3.5
2019-02-24 02:00:00.000000,A036,-3.5
2019-02-24 03:00:00.000000,A036,-3.5
2019-02-24 04:00:00.000000,A036,-3.5
2019-02-24 05:00:00.000000,A036,-3.5
2019-02-24 06:00:00.000000,A036,-3.5
2019-02-24 07:00:00.000000,A036,-3.5
2019-02-24 08:00:00.000000,A036,-3.5
2019-02-24 09:00:00.000000,A036,-3.5
2019-02-24 10:00:00.000000,A036,202.9
2019-02-24 11:00:00.000000,A036,1055.7
2019-02-24 12:00:00.000000,A036,1982.6
2019-02-24 13:00:00.000000,A036,2647.2
2019-02-24 14:00:00.000000,A036,3636.1
2019-02-24 15:00:00.000000,A036,3617.8
2019-02-24 16:00:00.000000,A036,3129.4
2019-02-24 17:00:00.000000,A036,3950.6
2019-02-24 18:00:00.000000,A036,2282
2019-02-24 19:00:00.000000,A036,1049.4
2019-02-24 20:00:00.000000,A036,154.2
2019-02-24 21:00:00.000000,A036,52.3
2019-02-24 22:00:00.000000,A036,3.9
2019-02-24 23:00:00.000000,A036,-3.5
2019-02-25 00:00:00.000000,A036,-3.5
2019-02-25 01:00:00.000000,A036,-3.5
2019-02-25 02:00:00.000000,A036,-3.4
2019-01-13 10:00:00.000000,A036,282.5
2019-01-13 11:00:00.000000,A036,1251.9
2019-01-13 12:00:00.000000,A036,2289.7
2019-01-13 13:00:00.000000,A036,2846.2
2019-01-13 14:00:00.000000,A036,3770.4
2019-01-13 15:00:00.000000,A036,3499.7
2019-01-13 16:00:00.000000,A036,2587.7
2019-01-13 17:00:00.000000,A036,2736.7
2019-01-13 18:00:00.000000,A036,2992.2
2019-01-13 19:00:00.000000,A036,2001
2019-01-13 20:00:00.000000,A036,1900.9
2019-01-13 21:00:00.000000,A036,890.8
2019-01-13 22:00:00.000000,A036,78.5
2019-01-13 23:00:00.000000,A036,-3.5
2019-01-14 00:00:00.000000,A036,-3.5
2019-01-14 01:00:00.000000,A036,-3.5
2019-01-14 02:00:00.000000,A036,-3.5
2019-01-14 03:00:00.000000,A036,-3.5
2019-01-14 04:00:00.000000,A036,-3.5
2019-01-14 05:00:00.000000,A036,-3.5
2019-01-14 06:00:00.000000,A036,-2.9
2019-01-14 07:00:00.000000,A036,-3.3
2019-01-14 08:00:00.000000,A036,-2.9
2019-01-14 09:00:00.000000,A036,9.8
2019-01-14 10:00:00.000000,A036,464.6
2019-01-14 11:00:00.000000,A036,1392.8
2019-01-14 12:00:00.000000,A036,2243.5
2019-01-14 13:00:00.000000,A036,3045
2019-01-14 14:00:00.000000,A036,3604.4
2019-01-14 15:00:00.000000,A036,3925.7
2019-01-14 16:00:00.000000,A036,3684.8
2019-01-14 17:00:00.000000,A036,3237.2
2019-01-14 18:00:00.000000,A036,3146.9
2019-01-14 19:00:00.000000,A036,2523.7
2019-01-14 20:00:00.000000,A036,1622.3
2019-01-14 21:00:00.000000,A036,894.2
2019-01-14 22:00:00.000000,A036,99.1
2019-01-31 23:00:00.000000,A036,-3.5
2019-02-01 00:00:00.000000,A036,-3.5
2019-02-01 01:00:00.000000,A036,-3.5
2019-02-01 02:00:00.000000,A036,-3.5
2019-02-01 03:00:00.000000,A036,-3.5
2019-02-01 04:00:00.000000,A036,-3.5
2019-02-01 05:00:00.000000,A036,-3.5
2019-02-01 06:00:00.000000,A036,-3.5
2019-02-01 07:00:00.000000,A036,-3.5
2019-02-01 08:00:00.000000,A036,-3.5
2019-02-01 09:00:00.000000,A036,-2.8
2019-02-01 10:00:00.000000,A036,265.3
2019-02-01 11:00:00.000000,A036,1107.3
2019-02-01 12:00:00.000000,A036,2110.3
2019-02-01 13:00:00.000000,A036,2900
2019-02-01 14:00:00.000000,A036,3524.2
2019-02-01 15:00:00.000000,A036,3834.1
2019-02-01 16:00:00.000000,A036,4128.9
2019-02-01 17:00:00.000000,A036,3826.3
2019-02-01 18:00:00.000000,A036,3532.9
2019-02-01 19:00:00.000000,A036,2570.2
2019-02-01 20:00:00.000000,A036,2035.1
2019-02-01 21:00:00.000000,A036,983.7
2019-02-01 22:00:00.000000,A036,136.5
2019-02-01 23:00:00.000000,A036,-3.5
2019-02-02 00:00:00.000000,A036,-3.5
2019-02-02 01:00:00.000000,A036,-3.5
2019-02-02 02:00:00.000000,A036,-3.5
2019-02-02 03:00:00.000000,A036,-3.5
2019-02-02 04:00:00.000000,A036,-3.5
2019-02-02 05:00:00.000000,A036,-3.5
2019-02-02 06:00:00.000000,A036,-3.5
2019-02-02 07:00:00.000000,A036,-3.5
2019-02-02 08:00:00.000000,A036,-3.5
2019-02-02 09:00:00.000000,A036,-3.1
2019-02-02 10:00:00.000000,A036,278.8
2019-02-02 11:00:00.000000,A036,1003.5
2019-01-14 23:00:00.000000,A036,-3.5
2019-01-15 00:00:00.000000,A036,-3.5
2019-01-15 01:00:00.000000,A036,-3.5
2019-01-15 02:00:00.000000,A036,-3.5
2019-01-15 03:00:00.000000,A036,-3.5
2019-01-15 04:00:00.000000,A036,-3.5
2019-01-15 05:00:00.000000,A036,-3.5
2019-01-15 06:00:00.000000,A036,-3.5
2019-01-15 07:00:00.000000,A036,-3.5
2019-01-15 08:00:00.000000,A036,-3.5
2019-01-15 09:00:00.000000,A036,11.6
2019-01-15 10:00:00.000000,A036,494.5
2019-01-15 11:00:00.000000,A036,1401.9
2019-01-15 12:00:00.000000,A036,2262.5
2019-01-15 13:00:00.000000,A036,3090.2
2019-01-15 14:00:00.000000,A036,3440.6
2019-01-15 15:00:00.000000,A036,3760.7
2019-01-15 16:00:00.000000,A036,3430.3
2019-01-15 17:00:00.000000,A036,3884.3
2019-01-15 18:00:00.000000,A036,3035.4
2019-01-15 19:00:00.000000,A036,2182.8
2019-01-15 20:00:00.000000,A036,1332.8
2019-01-15 21:00:00.000000,A036,857.1
2019-01-15 22:00:00.000000,A036,91.5
2019-01-15 23:00:00.000000,A036,-3.5
2019-01-16 00:00:00.000000,A036,-3.5
2019-01-16 01:00:00.000000,A036,-3.5
2019-01-16 02:00:00.000000,A036,-3.5
2019-01-16 03:00:00.000000,A036,-3.5
2019-01-16 04:00:00.000000,A036,-3.5
2019-01-16 05:00:00.000000,A036,-3.5
2019-01-16 06:00:00.000000,A036,-3.5
2019-01-16 07:00:00.000000,A036,-3.5
2019-01-16 08:00:00.000000,A036,-3.5
2019-01-16 09:00:00.000000,A036,6.9
2019-01-16 10:00:00.000000,A036,459.4
2019-01-16 11:00:00.000000,A036,1106.5
2019-02-25 03:00:00.000000,A036,-1
2019-02-25 04:00:00.000000,A036,-2.3
2019-02-25 05:00:00.000000,A036,-3
2019-02-25 06:00:00.000000,A036,-2.9
2019-02-25 07:00:00.000000,A036,1.2
2019-02-25 08:00:00.000000,A036,-3.5
2019-02-25 09:00:00.000000,A036,-3.5
2019-02-25 10:00:00.000000,A036,75.2
2019-02-25 11:00:00.000000,A036,397.5
2019-02-25 12:00:00.000000,A036,970.4
2019-02-25 13:00:00.000000,A036,2326
2019-02-25 14:00:00.000000,A036,2414.9
2019-02-25 15:00:00.000000,A036,2226.3
2019-02-25 16:00:00.000000,A036,2928.4
2019-02-25 17:00:00.000000,A036,2405.5
2019-02-25 18:00:00.000000,A036,1863.3
2019-02-25 19:00:00.000000,A036,915.2
2019-02-25 20:00:00.000000,A036,981.2
2019-02-25 21:00:00.000000,A036,317.3
2019-02-25 22:00:00.000000,A036,32.3
2019-02-25 23:00:00.000000,A036,-3.5
2019-02-26 00:00:00.000000,A036,-3.5
2019-02-26 01:00:00.000000,A036,-3.5
2019-02-26 02:00:00.000000,A036,-3.5
2019-02-26 03:00:00.000000,A036,-3.5
2019-02-26 04:00:00.000000,A036,-3.5
2019-02-26 05:00:00.000000,A036,-3.5
2019-02-26 06:00:00.000000,A036,-3.5
2019-02-26 07:00:00.000000,A036,-3.5
2019-02-26 08:00:00.000000,A036,-3.5
2019-02-26 09:00:00.000000,A036,-3.5
2019-02-26 10:00:00.000000,A036,102.7
2019-02-26 11:00:00.000000,A036,317.9
2019-02-26 12:00:00.000000,A036,812.4
2019-02-26 13:00:00.000000,A036,1133.2
2019-02-26 14:00:00.000000,A036,461.4
2019-02-26 15:00:00.000000,A036,577.5
2019-02-02 12:00:00.000000,A036,2125.6
2019-02-02 13:00:00.000000,A036,2894.8
2019-02-02 14:00:00.000000,A036,3194.5
2019-02-02 15:00:00.000000,A036,3905.8
2019-02-02 16:00:00.000000,A036,4051.1
2019-02-02 17:00:00.000000,A036,3593.7
2019-02-02 18:00:00.000000,A036,3052.5
2019-02-02 19:00:00.000000,A036,2757.5
2019-02-02 20:00:00.000000,A036,2061
2019-02-02 21:00:00.000000,A036,1004.8
2019-02-02 22:00:00.000000,A036,138.4
2019-02-02 23:00:00.000000,A036,-3.5
2019-02-03 00:00:00.000000,A036,-3.5
2019-02-03 01:00:00.000000,A036,-3.5
2019-02-03 02:00:00.000000,A036,-3.5
2019-02-03 03:00:00.000000,A036,-3.5
2019-02-03 04:00:00.000000,A036,-3.5
2019-02-03 05:00:00.000000,A036,-3.5
2019-02-03 06:00:00.000000,A036,-3.5
2019-02-03 07:00:00.000000,A036,-3.5
2019-02-03 08:00:00.000000,A036,-3.5
2019-02-03 09:00:00.000000,A036,-3.1
2019-02-03 10:00:00.000000,A036,268.4
2019-02-03 11:00:00.000000,A036,1140.2
2019-02-03 12:00:00.000000,A036,2119
2019-02-03 13:00:00.000000,A036,2898.2
2019-02-03 14:00:00.000000,A036,3496.8
2019-02-03 15:00:00.000000,A036,3667.2
2019-02-03 16:00:00.000000,A036,3830
2019-02-03 17:00:00.000000,A036,4090.4
2019-02-03 18:00:00.000000,A036,3208.7
2019-02-03 19:00:00.000000,A036,2858
2019-02-03 20:00:00.000000,A036,1970.3
2019-02-03 21:00:00.000000,A036,692.9
2019-02-03 22:00:00.000000,A036,26.8
2019-02-03 23:00:00.000000,A036,-3.5
2019-02-04 00:00:00.000000,A036,-3.5
2019-01-16 12:00:00.000000,A036,2167.6
2019-01-16 13:00:00.000000,A036,2954.8
2019-01-16 14:00:00.000000,A036,3417.6
2019-01-16 15:00:00.000000,A036,4048.1
2019-01-16 16:00:00.000000,A036,3336.2
2019-01-16 17:00:00.000000,A036,2889.6
2019-01-16 18:00:00.000000,A036,2893.8
2019-01-16 19:00:00.000000,A036,1616.8
2019-01-16 20:00:00.000000,A036,1812.4
2019-01-16 21:00:00.000000,A036,864.4
2019-01-16 22:00:00.000000,A036,88.8
2019-01-16 23:00:00.000000,A036,-3.5
2019-01-17 00:00:00.000000,A036,-3.5
2019-01-17 01:00:00.000000,A036,-3.5
2019-01-17 02:00:00.000000,A036,-3.5
2019-01-17 03:00:00.000000,A036,-3.5
2019-01-17 04:00:00.000000,A036,-3.5
2019-01-17 05:00:00.000000,A036,-3.5
2019-01-17 06:00:00.000000,A036,-3.5
2019-01-17 07:00:00.000000,A036,-3.5
2019-01-17 08:00:00.000000,A036,-3.5
2019-01-17 09:00:00.000000,A036,0.6
2019-01-17 10:00:00.000000,A036,131.9
2019-01-17 11:00:00.000000,A036,406.8
2019-01-17 12:00:00.000000,A036,868.2
2019-01-17 13:00:00.000000,A036,1787
2019-01-17 14:00:00.000000,A036,2259.2
2019-01-17 15:00:00.000000,A036,2398.6
2019-01-17 16:00:00.000000,A036,3919.7
2019-01-17 17:00:00.000000,A036,3435.7
2019-01-17 18:00:00.000000,A036,3270.8
2019-01-17 19:00:00.000000,A036,2343.2
2019-01-17 20:00:00.000000,A036,1127.9
2019-01-17 21:00:00.000000,A036,939.4
2019-01-17 22:00:00.000000,A036,111.3
2019-01-17 23:00:00.000000,A036,-3.5
2019-01-18 00:00:00.000000,A036,-3.5
2019-02-26 16:00:00.000000,A036,243.3
2019-02-26 17:00:00.000000,A036,349.4
2019-02-26 18:00:00.000000,A036,485.9
2019-02-26 19:00:00.000000,A036,748.3
2019-02-26 20:00:00.000000,A036,439.8
2019-02-26 21:00:00.000000,A036,351.7
2019-02-26 22:00:00.000000,A036,46.9
2019-02-26 23:00:00.000000,A036,-3.5
2019-02-27 00:00:00.000000,A036,-3.5
2019-02-27 01:00:00.000000,A036,-3.5
2019-02-27 02:00:00.000000,A036,-3.5
2019-02-27 03:00:00.000000,A036,-3.5
2019-02-27 04:00:00.000000,A036,-3.5
2019-02-27 05:00:00.000000,A036,-3.5
2019-02-27 06:00:00.000000,A036,-3.5
2019-02-27 07:00:00.000000,A036,-3.1
2019-02-27 08:00:00.000000,A036,-3.5
2019-02-27 09:00:00.000000,A036,-3.5
2019-02-27 10:00:00.000000,A036,235.9
2019-02-27 11:00:00.000000,A036,699
2019-02-27 12:00:00.000000,A036,1123.7
2019-02-27 13:00:00.000000,A036,2530.4
2019-02-27 14:00:00.000000,A036,1199.4
2019-02-27 15:00:00.000000,A036,2598.6
2019-02-27 16:00:00.000000,A036,1010.9
2019-02-27 17:00:00.000000,A036,1250.6
2019-02-27 18:00:00.000000,A036,1109.2
2019-02-27 19:00:00.000000,A036,1462.8
2019-02-27 20:00:00.000000,A036,1972.8
2019-02-27 21:00:00.000000,A036,796.5
2019-02-27 22:00:00.000000,A036,79.3
2019-02-27 23:00:00.000000,A036,-3.5
2019-02-28 00:00:00.000000,A036,-3.5
2019-02-28 01:00:00.000000,A036,-3.5
2019-02-28 02:00:00.000000,A036,-3.5
2019-02-28 03:00:00.000000,A036,-3.5
2019-02-28 04:00:00.000000,A036,-3.5
2019-02-04 01:00:00.000000,A036,-3.5
2019-02-04 02:00:00.000000,A036,-3.5
2019-02-04 03:00:00.000000,A036,-3.4
2019-02-04 04:00:00.000000,A036,-3.5
2019-02-04 05:00:00.000000,A036,-3.5
2019-02-04 06:00:00.000000,A036,-3.5
2019-02-04 07:00:00.000000,A036,-3.5
2019-02-04 08:00:00.000000,A036,-3.5
2019-02-04 09:00:00.000000,A036,-3.3
2019-02-04 10:00:00.000000,A036,107.1
2019-02-04 11:00:00.000000,A036,626
2019-02-04 12:00:00.000000,A036,2072.3
2019-02-04 13:00:00.000000,A036,2884.4
2019-02-04 14:00:00.000000,A036,3465.6
2019-02-04 15:00:00.000000,A036,3822
2019-02-04 16:00:00.000000,A036,3909
2019-02-04 17:00:00.000000,A036,3413.4
2019-02-04 18:00:00.000000,A036,2253.2
2019-02-04 19:00:00.000000,A036,1723.2
2019-02-04 20:00:00.000000,A036,1492.4
2019-02-04 21:00:00.000000,A036,787.1
2019-02-04 22:00:00.000000,A036,189
2019-02-04 23:00:00.000000,A036,-0.2
2019-02-05 00:00:00.000000,A036,-1.7
2019-02-05 01:00:00.000000,A036,1
2019-02-05 02:00:00.000000,A036,-0.6
2019-02-05 03:00:00.000000,A036,-1.9
2019-02-05 04:00:00.000000,A036,0.9
2019-02-05 05:00:00.000000,A036,8.3
2019-02-05 06:00:00.000000,A036,6.3
2019-02-05 07:00:00.000000,A036,1.3
2019-02-05 08:00:00.000000,A036,-2.2
2019-02-05 09:00:00.000000,A036,-3.2
2019-02-05 10:00:00.000000,A036,156.8
2019-02-05 11:00:00.000000,A036,360.2
2019-02-05 12:00:00.000000,A036,1425.6
2019-02-05 13:00:00.000000,A036,1782.5
2019-01-18 01:00:00.000000,A036,-3.5
2019-01-18 02:00:00.000000,A036,-3.5
2019-01-18 03:00:00.000000,A036,-3.5
2019-01-18 04:00:00.000000,A036,-3.5
2019-01-18 05:00:00.000000,A036,-3.5
2019-01-18 06:00:00.000000,A036,-3.5
2019-01-18 07:00:00.000000,A036,-3.5
2019-01-18 08:00:00.000000,A036,-3.5
2019-01-18 09:00:00.000000,A036,18
2019-01-18 10:00:00.000000,A036,714.7
2019-01-18 11:00:00.000000,A036,1025.4
2019-01-18 12:00:00.000000,A036,1826.2
2019-01-18 13:00:00.000000,A036,2357.3
2019-01-18 14:00:00.000000,A036,2631.4
2019-01-18 15:00:00.000000,A036,2878.4
2019-01-18 16:00:00.000000,A036,3600.6
2019-01-18 17:00:00.000000,A036,3150.4
2019-01-18 18:00:00.000000,A036,2714.4
2019-01-18 19:00:00.000000,A036,2074.3
2019-01-18 20:00:00.000000,A036,521.1
2019-01-18 21:00:00.000000,A036,156.6
2019-01-18 22:00:00.000000,A036,26.8
2019-01-18 23:00:00.000000,A036,-3.5
2019-01-19 00:00:00.000000,A036,-3.5
2019-01-19 01:00:00.000000,A036,-3.5
2019-01-19 02:00:00.000000,A036,-3.5
2019-01-19 03:00:00.000000,A036,-3.5
2019-01-19 04:00:00.000000,A036,-3.5
2019-01-19 05:00:00.000000,A036,-3.5
2019-01-19 06:00:00.000000,A036,-3.5
2019-01-19 07:00:00.000000,A036,-3.5
2019-01-19 08:00:00.000000,A036,-3.5
2019-01-19 09:00:00.000000,A036,3.1
2019-01-19 10:00:00.000000,A036,428.6
2019-01-19 11:00:00.000000,A036,1018.3
2019-01-19 12:00:00.000000,A036,2105.9
2019-01-19 13:00:00.000000,A036,2988
2019-02-28 05:00:00.000000,A036,-3.1
2019-02-28 06:00:00.000000,A036,-3.3
2019-02-28 07:00:00.000000,A036,-3.4
2019-02-28 08:00:00.000000,A036,-2.4
2019-02-28 09:00:00.000000,A036,-3.5
2019-02-28 10:00:00.000000,A036,101.7
2019-02-28 11:00:00.000000,A036,489.6
2019-02-28 12:00:00.000000,A036,1071.3
2019-02-28 13:00:00.000000,A036,1432.4
2019-02-28 14:00:00.000000,A036,2347.8
2019-02-28 15:00:00.000000,A036,3463.8
2019-02-28 16:00:00.000000,A036,3813.6
2019-02-28 17:00:00.000000,A036,2789.4
2019-02-28 18:00:00.000000,A036,3121
2019-02-28 19:00:00.000000,A036,1772.5
2019-02-28 20:00:00.000000,A036,1515.8
2019-02-28 21:00:00.000000,A036,199.2
2019-02-28 22:00:00.000000,A036,11.4
2019-02-28 23:00:00.000000,A036,-1.7
2019-03-01 00:00:00.000000,A036,-1.6
2019-03-01 01:00:00.000000,A036,-1.4
2019-03-01 02:00:00.000000,A036,-2.7
2019-03-01 03:00:00.000000,A036,-2.7
2019-03-01 04:00:00.000000,A036,-2.5
2019-03-01 05:00:00.000000,A036,-2.7
2019-03-01 06:00:00.000000,A036,-3.3
2019-03-01 07:00:00.000000,A036,-1.2
2019-03-01 08:00:00.000000,A036,-1.2
2019-03-01 09:00:00.000000,A036,-2.4
2019-03-01 10:00:00.000000,A036,111.1
2019-03-01 11:00:00.000000,A036,473.9
2019-03-01 12:00:00.000000,A036,556.6
2019-03-01 13:00:00.000000,A036,1402.9
2019-03-01 14:00:00.000000,A036,1947.7
2019-03-01 15:00:00.000000,A036,2070.8
2019-03-01 16:00:00.000000,A036,2633.8
2019-03-01 17:00:00.000000,A036,647.1
2019-02-05 14:00:00.000000,A036,2776.7
2019-02-05 15:00:00.000000,A036,3358.9
2019-02-05 16:00:00.000000,A036,3789.9
2019-02-05 17:00:00.000000,A036,3733.6
2019-02-05 18:00:00.000000,A036,3175.5
2019-02-05 19:00:00.000000,A036,2804.5
2019-02-05 20:00:00.000000,A036,713.3
2019-02-05 21:00:00.000000,A036,225.7
2019-02-05 22:00:00.000000,A036,46.8
2019-02-05 23:00:00.000000,A036,-3.1
2019-02-06 00:00:00.000000,A036,-3.5
2019-02-06 01:00:00.000000,A036,-3.1
2019-02-06 02:00:00.000000,A036,-3.5
2019-02-06 03:00:00.000000,A036,-3.5
2019-02-06 04:00:00.000000,A036,-3.3
2019-02-06 05:00:00.000000,A036,-1.7
2019-02-06 06:00:00.000000,A036,-2.7
2019-02-06 07:00:00.000000,A036,-2.3
2019-02-06 08:00:00.000000,A036,-2.9
2019-02-06 09:00:00.000000,A036,-3
2019-02-06 10:00:00.000000,A036,75.2
2019-02-06 11:00:00.000000,A036,446.1
2019-02-06 12:00:00.000000,A036,701.5
2019-02-06 13:00:00.000000,A036,1708.7
2019-02-06 14:00:00.000000,A036,2193.2
2019-02-06 15:00:00.000000,A036,2859.4
2019-02-06 16:00:00.000000,A036,1390.5
2019-02-06 17:00:00.000000,A036,634.2
2019-02-06 18:00:00.000000,A036,1054.8
2019-02-06 19:00:00.000000,A036,753.1
2019-02-06 20:00:00.000000,A036,72.1
2019-02-06 21:00:00.000000,A036,6.6
2019-02-06 22:00:00.000000,A036,1.8
2019-02-06 23:00:00.000000,A036,-2.3
2019-02-07 00:00:00.000000,A036,-0.7
2019-02-07 01:00:00.000000,A036,-2.6
2019-02-07 02:00:00.000000,A036,-2.8
2019-01-19 14:00:00.000000,A036,3145
2019-01-19 15:00:00.000000,A036,3299.7
2019-01-19 16:00:00.000000,A036,3541.6
2019-01-19 17:00:00.000000,A036,3552.4
2019-01-19 18:00:00.000000,A036,3125.7
2019-01-19 19:00:00.000000,A036,1904
2019-01-19 20:00:00.000000,A036,1530.9
2019-01-19 21:00:00.000000,A036,338
2019-01-19 22:00:00.000000,A036,28.2
2019-01-19 23:00:00.000000,A036,-3.5
2019-01-20 00:00:00.000000,A036,-3.5
2019-01-20 01:00:00.000000,A036,-3.5
2019-01-20 02:00:00.000000,A036,-3.5
2019-01-20 03:00:00.000000,A036,-3.5
2019-01-20 04:00:00.000000,A036,-3.5
2019-01-20 05:00:00.000000,A036,-3.5
2019-01-20 06:00:00.000000,A036,-3.5
2019-01-20 07:00:00.000000,A036,-3.5
2019-01-20 08:00:00.000000,A036,-3.5
2019-01-20 09:00:00.000000,A036,7.8
2019-01-20 10:00:00.000000,A036,402.3
2019-01-20 11:00:00.000000,A036,1340.9
2019-01-20 12:00:00.000000,A036,2188.5
2019-01-20 13:00:00.000000,A036,2979.7
2019-01-20 14:00:00.000000,A036,3445.2
2019-01-20 15:00:00.000000,A036,3441.4
2019-01-20 16:00:00.000000,A036,3759.3
2019-01-20 17:00:00.000000,A036,3850.4
2019-01-20 18:00:00.000000,A036,2721.6
2019-01-20 19:00:00.000000,A036,2435.7
2019-01-20 20:00:00.000000,A036,1754.1
2019-01-20 21:00:00.000000,A036,889.2
2019-01-20 22:00:00.000000,A036,75.4
2019-01-20 23:00:00.000000,A036,-3.5
2019-01-21 00:00:00.000000,A036,-3.5
2019-01-21 01:00:00.000000,A036,-3.5
2019-01-21 02:00:00.000000,A036,-3.5
2019-03-01 18:00:00.000000,A036,274.4
2019-03-01 19:00:00.000000,A036,314.4
2019-03-01 20:00:00.000000,A036,395.5
2019-03-01 21:00:00.000000,A036,431.1
2019-03-01 22:00:00.000000,A036,30.2
2019-03-01 23:00:00.000000,A036,-3.5
2019-03-02 00:00:00.000000,A036,-3.3
2019-03-02 01:00:00.000000,A036,-3.5
2019-03-02 02:00:00.000000,A036,-3.5
2019-03-02 03:00:00.000000,A036,-3.5
2019-03-02 04:00:00.000000,A036,-3.5
2019-03-02 05:00:00.000000,A036,-2.7
2019-03-02 06:00:00.000000,A036,-2.9
2019-03-02 07:00:00.000000,A036,-3.4
2019-03-02 08:00:00.000000,A036,-3.3
2019-03-02 09:00:00.000000,A036,-3.5
2019-03-02 10:00:00.000000,A036,71.4
2019-03-02 11:00:00.000000,A036,592.3
2019-03-02 12:00:00.000000,A036,1312.6
2019-03-02 13:00:00.000000,A036,2942.7
2019-03-02 14:00:00.000000,A036,1735.1
2019-03-02 15:00:00.000000,A036,1943.9
2019-03-02 16:00:00.000000,A036,2833.6
2019-03-02 17:00:00.000000,A036,2109.2
2019-03-02 18:00:00.000000,A036,1003.8
2019-03-02 19:00:00.000000,A036,77.1
2019-03-02 20:00:00.000000,A036,38.1
2019-03-02 21:00:00.000000,A036,12.7
2019-03-02 22:00:00.000000,A036,1
2019-03-02 23:00:00.000000,A036,-2.3
2019-03-03 00:00:00.000000,A036,-3.4
2019-03-03 01:00:00.000000,A036,-1.9
2019-03-03 02:00:00.000000,A036,-2.8
2019-03-03 03:00:00.000000,A036,-2
2019-03-03 04:00:00.000000,A036,-3.1
2019-03-03 05:00:00.000000,A036,-1.8
2019-03-03 06:00:00.000000,A036,-3.3
2019-02-07 03:00:00.000000,A036,-2.4
2019-02-07 04:00:00.000000,A036,-2.2
2019-02-07 05:00:00.000000,A036,-2.6
2019-02-07 06:00:00.000000,A036,-2.4
2019-02-07 07:00:00.000000,A036,-3.5
2019-02-07 08:00:00.000000,A036,-3.5
2019-02-07 09:00:00.000000,A036,-2
2019-02-07 10:00:00.000000,A036,220.5
2019-02-07 11:00:00.000000,A036,661.3
2019-02-07 12:00:00.000000,A036,1647.9
2019-02-07 13:00:00.000000,A036,1979.1
2019-02-07 14:00:00.000000,A036,3255.7
2019-02-07 15:00:00.000000,A036,2093.4
2019-02-07 16:00:00.000000,A036,1638.4
2019-02-07 17:00:00.000000,A036,3482.2
2019-02-07 18:00:00.000000,A036,1193.1
2019-02-07 19:00:00.000000,A036,1184
2019-02-07 20:00:00.000000,A036,1174
2019-02-07 21:00:00.000000,A036,443
2019-02-07 22:00:00.000000,A036,53.6
2019-02-07 23:00:00.000000,A036,-3.5
2019-02-08 00:00:00.000000,A036,-3.5
2019-02-08 01:00:00.000000,A036,-3.5
2019-02-08 02:00:00.000000,A036,-3.5
2019-02-08 03:00:00.000000,A036,-3.5
2019-02-08 04:00:00.000000,A036,-3.5
2019-02-08 05:00:00.000000,A036,-3.5
2019-02-08 06:00:00.000000,A036,-3.5
2019-02-08 07:00:00.000000,A036,-3.5
2019-02-08 08:00:00.000000,A036,-3.5
2019-02-08 09:00:00.000000,A036,-1.2
2019-02-08 10:00:00.000000,A036,239.6
2019-02-08 11:00:00.000000,A036,751.4
2019-02-08 12:00:00.000000,A036,1754.1
2019-02-08 13:00:00.000000,A036,2585.6
2019-02-08 14:00:00.000000,A036,2212.3
2019-02-08 15:00:00.000000,A036,3544.9
2019-01-21 03:00:00.000000,A036,-3.5
2019-01-21 04:00:00.000000,A036,-3.5
2019-01-21 05:00:00.000000,A036,-3.5
2019-01-21 06:00:00.000000,A036,-3.5
2019-01-21 07:00:00.000000,A036,-3.5
2019-01-21 08:00:00.000000,A036,-3.5
2019-01-21 09:00:00.000000,A036,8.1
2019-01-21 10:00:00.000000,A036,368.4
2019-01-21 11:00:00.000000,A036,1237.6
2019-01-21 12:00:00.000000,A036,2350.9
2019-01-21 13:00:00.000000,A036,3157.6
2019-01-21 14:00:00.000000,A036,3684.8
2019-01-21 15:00:00.000000,A036,4007.1
2019-01-21 16:00:00.000000,A036,4182.7
2019-01-21 17:00:00.000000,A036,3714.9
2019-01-21 18:00:00.000000,A036,2952.7
2019-01-21 19:00:00.000000,A036,2281.3
2019-01-21 20:00:00.000000,A036,1441
