hr_medicao,cdg_stacao,umidade
2019-02-25 07:00:00.000000,A042,90
2019-02-25 08:00:00.000000,A042,89
2019-02-25 09:00:00.000000,A042,85
2019-02-25 10:00:00.000000,A042,85
2019-02-25 11:00:00.000000,A042,88
2019-02-25 12:00:00.000000,A042,84
2019-02-25 13:00:00.000000,A042,74
2019-02-25 14:00:00.000000,A042,60
2019-02-25 15:00:00.000000,A042,54
2019-02-25 16:00:00.000000,A042,56
2019-02-25 17:00:00.000000,A042,49
2019-02-25 18:00:00.000000,A042,46
2019-02-25 19:00:00.000000,A042,60
2019-02-25 20:00:00.000000,A042,79
2019-02-25 21:00:00.000000,A042,78
2019-02-25 22:00:00.000000,A042,82
2019-02-25 23:00:00.000000,A042,80
2019-02-26 00:00:00.000000,A042,86
2019-02-26 01:00:00.000000,A042,87
2019-02-26 02:00:00.000000,A042,87
2019-02-26 03:00:00.000000,A042,86
2019-02-03 17:00:00.000000,A042,30
2019-02-03 18:00:00.000000,A042,29
2019-02-03 19:00:00.000000,A042,26
2019-02-03 20:00:00.000000,A042,31
2019-02-03 21:00:00.000000,A042,37
2019-02-03 22:00:00.000000,A042,39
2019-02-03 23:00:00.000000,A042,49
2019-02-04 00:00:00.000000,A042,60
2019-02-04 01:00:00.000000,A042,63
2019-02-04 02:00:00.000000,A042,71
2019-02-04 03:00:00.000000,A042,76
2019-02-04 04:00:00.000000,A042,81
2019-02-04 05:00:00.000000,A042,79
2019-02-04 06:00:00.000000,A042,80
2019-02-04 07:00:00.000000,A042,84
2019-02-04 08:00:00.000000,A042,86
2019-02-04 09:00:00.000000,A042,88
2019-02-04 10:00:00.000000,A042,87
2019-02-04 11:00:00.000000,A042,83
2019-02-04 12:00:00.000000,A042,72
2019-02-04 13:00:00.000000,A042,65
2019-02-04 14:00:00.000000,A042,55
2019-02-04 15:00:00.000000,A042,51
2019-02-04 16:00:00.000000,A042,45
2019-02-04 17:00:00.000000,A042,51
2019-02-04 18:00:00.000000,A042,65
2019-02-04 19:00:00.000000,A042,58
2019-02-04 20:00:00.000000,A042,74
2019-02-04 21:00:00.000000,A042,75
2019-02-04 22:00:00.000000,A042,69
2019-02-04 23:00:00.000000,A042,82
2019-02-26 04:00:00.000000,A042,86
2019-02-26 05:00:00.000000,A042,86
2019-02-26 06:00:00.000000,A042,91
2019-02-26 07:00:00.000000,A042,91
2019-02-26 08:00:00.000000,A042,94
2019-02-26 09:00:00.000000,A042,92
2019-02-26 10:00:00.000000,A042,91
2019-02-26 11:00:00.000000,A042,82
2019-02-26 12:00:00.000000,A042,77
2019-02-26 13:00:00.000000,A042,69
2019-02-26 14:00:00.000000,A042,69
2019-02-26 15:00:00.000000,A042,68
2019-02-26 16:00:00.000000,A042,62
2019-02-26 17:00:00.000000,A042,59
2019-02-26 18:00:00.000000,A042,64
2019-02-26 19:00:00.000000,A042,63
2019-02-26 20:00:00.000000,A042,66
2019-02-26 21:00:00.000000,A042,73
2019-02-26 22:00:00.000000,A042,80
2019-02-26 23:00:00.000000,A042,82
2019-02-27 00:00:00.000000,A042,86
2019-02-27 01:00:00.000000,A042,84
2019-02-27 02:00:00.000000,A042,87
2019-02-27 03:00:00.000000,A042,85
2019-02-27 04:00:00.000000,A042,89
2019-02-27 05:00:00.000000,A042,92
2019-02-27 06:00:00.000000,A042,92
2019-02-27 07:00:00.000000,A042,92
2019-02-27 08:00:00.000000,A042,90
2019-02-27 09:00:00.000000,A042,87
2019-02-27 10:00:00.000000,A042,82
2019-02-27 11:00:00.000000,A042,81
2019-02-27 12:00:00.000000,A042,70
2019-02-27 13:00:00.000000,A042,73
2019-02-27 14:00:00.000000,A042,72
2019-02-27 15:00:00.000000,A042,63
2019-02-27 16:00:00.000000,A042,57
2019-02-27 17:00:00.000000,A042,44
2019-02-27 18:00:00.000000,A042,53
2019-02-27 19:00:00.000000,A042,55
2019-02-27 20:00:00.000000,A042,57
2019-02-27 21:00:00.000000,A042,69
2019-02-27 22:00:00.000000,A042,90
2019-02-27 23:00:00.000000,A042,91
2019-02-28 00:00:00.000000,A042,89
2019-02-28 01:00:00.000000,A042,89
2019-02-28 02:00:00.000000,A042,88
2019-02-28 03:00:00.000000,A042,88
2019-02-28 04:00:00.000000,A042,92
2019-02-28 05:00:00.000000,A042,92
2019-02-28 06:00:00.000000,A042,93
2019-02-28 07:00:00.000000,A042,93
2019-02-28 08:00:00.000000,A042,94
2019-02-28 09:00:00.000000,A042,94
2019-02-28 10:00:00.000000,A042,91
2019-02-28 11:00:00.000000,A042,86
2019-02-28 12:00:00.000000,A042,84
2019-02-28 13:00:00.000000,A042,79
2019-02-28 14:00:00.000000,A042,74
2019-02-28 15:00:00.000000,A042,64
2019-02-28 16:00:00.000000,A042,62
2019-02-28 17:00:00.000000,A042,70
2019-02-28 18:00:00.000000,A042,60
2019-02-28 19:00:00.000000,A042,68
2019-02-28 20:00:00.000000,A042,69
2019-02-28 21:00:00.000000,A042,74
2019-02-28 22:00:00.000000,A042,85
2019-02-28 23:00:00.000000,A042,93
2019-03-01 00:00:00.000000,A042,93
2019-03-01 01:00:00.000000,A042,93
2019-03-01 02:00:00.000000,A042,92
2019-03-01 03:00:00.000000,A042,93
2019-03-01 04:00:00.000000,A042,93
2019-03-01 05:00:00.000000,A042,95
2019-03-01 06:00:00.000000,A042,95
2019-03-01 07:00:00.000000,A042,95
2019-03-01 08:00:00.000000,A042,95
2019-03-01 09:00:00.000000,A042,95
2019-03-01 10:00:00.000000,A042,95
2019-03-01 11:00:00.000000,A042,92
2019-03-01 12:00:00.000000,A042,93
2019-03-01 13:00:00.000000,A042,89
2019-03-01 14:00:00.000000,A042,76
2019-03-01 15:00:00.000000,A042,67
2019-03-01 16:00:00.000000,A042,64
2019-03-01 17:00:00.000000,A042,62
2019-03-01 18:00:00.000000,A042,59
2019-03-01 19:00:00.000000,A042,72
2019-03-01 20:00:00.000000,A042,79
2019-03-01 21:00:00.000000,A042,91
2019-03-01 22:00:00.000000,A042,89
2019-03-01 23:00:00.000000,A042,92
2019-03-02 00:00:00.000000,A042,
2019-03-02 01:00:00.000000,A042,93
2019-03-02 02:00:00.000000,A042,93
2019-03-02 03:00:00.000000,A042,
2019-03-02 04:00:00.000000,A042,93
2019-03-02 05:00:00.000000,A042,90
2019-03-02 06:00:00.000000,A042,92
2019-03-02 07:00:00.000000,A042,94
2019-03-02 08:00:00.000000,A042,91
2019-03-02 09:00:00.000000,A042,87
2019-03-02 10:00:00.000000,A042,83
2019-03-02 11:00:00.000000,A042,81
2019-03-02 12:00:00.000000,A042,73
2019-03-02 13:00:00.000000,A042,74
2019-03-02 14:00:00.000000,A042,68
2019-03-02 15:00:00.000000,A042,66
2019-03-02 16:00:00.000000,A042,58
2019-03-02 17:00:00.000000,A042,58
2019-03-02 18:00:00.000000,A042,60
2019-03-02 19:00:00.000000,A042,64
2019-03-02 20:00:00.000000,A042,83
2019-03-02 21:00:00.000000,A042,80
2019-03-02 22:00:00.000000,A042,90
2019-03-02 23:00:00.000000,A042,92
2019-03-03 00:00:00.000000,A042,92
2019-03-03 01:00:00.000000,A042,93
2019-03-03 02:00:00.000000,A042,89
2019-03-03 03:00:00.000000,A042,93
2019-03-03 04:00:00.000000,A042,95
2019-03-03 05:00:00.000000,A042,91
2019-03-03 06:00:00.000000,A042,92
2019-03-03 07:00:00.000000,A042,93
2019-03-03 08:00:00.000000,A042,88
2019-03-03 09:00:00.000000,A042,90
2019-03-03 10:00:00.000000,A042,83
2019-03-03 11:00:00.000000,A042,75
2019-03-03 12:00:00.000000,A042,75
2019-03-03 13:00:00.000000,A042,71
2019-03-03 14:00:00.000000,A042,76
2019-03-03 15:00:00.000000,A042,73
2019-03-03 16:00:00.000000,A042,66
2019-03-03 17:00:00.000000,A042,65
2019-03-03 18:00:00.000000,A042,63
2019-03-03 19:00:00.000000,A042,63
2019-03-03 20:00:00.000000,A042,69
2019-03-03 21:00:00.000000,A042,92
2019-03-03 22:00:00.000000,A042,92
2019-03-03 23:00:00.000000,A042,89
2019-03-04 00:00:00.000000,A042,92
2019-03-04 01:00:00.000000,A042,93
2019-03-04 02:00:00.000000,A042,92
2019-03-04 03:00:00.000000,A042,93
2019-03-04 04:00:00.000000,A042,90
2019-03-04 05:00:00.000000,A042,90
2019-03-04 06:00:00.000000,A042,92
2019-03-04 07:00:00.000000,A042,92
2019-03-04 08:00:00.000000,A042,92
2019-03-04 09:00:00.000000,A042,92
2019-03-04 10:00:00.000000,A042,94
2019-03-04 11:00:00.000000,A042,92
2019-03-04 12:00:00.000000,A042,89
2019-03-04 13:00:00.000000,A042,90
2019-03-04 14:00:00.000000,A042,89
2019-03-04 15:00:00.000000,A042,89
2019-03-04 16:00:00.000000,A042,80
2019-03-04 17:00:00.000000,A042,77
2019-03-04 18:00:00.000000,A042,82
2019-03-04 19:00:00.000000,A042,79
2019-03-04 20:00:00.000000,A042,81
2019-03-04 21:00:00.000000,A042,85
2019-03-04 22:00:00.000000,A042,88
2019-03-04 23:00:00.000000,A042,91
2019-03-05 00:00:00.000000,A042,91
2019-03-05 01:00:00.000000,A042,94
2019-03-05 02:00:00.000000,A042,
2019-03-05 03:00:00.000000,A042,95
2019-03-05 04:00:00.000000,A042,96
2019-03-05 05:00:00.000000,A042,96
2019-03-05 06:00:00.000000,A042,96
2019-03-05 07:00:00.000000,A042,96
2019-03-05 08:00:00.000000,A042,96
2019-03-05 09:00:00.000000,A042,96
2019-03-05 10:00:00.000000,A042,92
2019-03-05 11:00:00.000000,A042,88
2019-03-05 12:00:00.000000,A042,84
2019-03-05 13:00:00.000000,A042,78
2019-03-05 14:00:00.000000,A042,70
2019-03-05 15:00:00.000000,A042,71
2019-03-05 16:00:00.000000,A042,89
2019-03-05 17:00:00.000000,A042,88
2019-03-05 18:00:00.000000,A042,74
2019-03-05 19:00:00.000000,A042,78
2019-03-05 20:00:00.000000,A042,82
2019-03-05 21:00:00.000000,A042,91
2019-03-05 22:00:00.000000,A042,93
2019-03-05 23:00:00.000000,A042,90
2019-02-03 00:00:00.000000,A045,64
2019-02-03 01:00:00.000000,A045,66
2019-02-03 02:00:00.000000,A045,74
2019-02-03 03:00:00.000000,A045,78
2019-02-03 04:00:00.000000,A045,82
2019-02-03 05:00:00.000000,A045,87
2019-02-03 06:00:00.000000,A045,90
2019-02-03 07:00:00.000000,A045,90
2019-02-03 08:00:00.000000,A045,89
2019-02-03 09:00:00.000000,A045,91
2019-02-03 10:00:00.000000,A045,89
2019-02-03 11:00:00.000000,A045,69
2019-02-03 12:00:00.000000,A045,59
2019-02-03 13:00:00.000000,A045,47
2019-02-03 14:00:00.000000,A045,39
2019-02-03 15:00:00.000000,A045,32
2019-02-03 16:00:00.000000,A045,29
2019-02-03 17:00:00.000000,A045,27
2019-02-03 18:00:00.000000,A045,25
2019-02-03 19:00:00.000000,A045,30
2019-02-03 20:00:00.000000,A045,29
2019-02-03 21:00:00.000000,A045,33
2019-02-03 22:00:00.000000,A045,54
2019-02-03 23:00:00.000000,A045,63
2019-02-04 00:00:00.000000,A045,69
2019-02-04 01:00:00.000000,A045,74
2019-02-04 02:00:00.000000,A045,70
2019-02-04 03:00:00.000000,A045,79
2019-02-04 04:00:00.000000,A045,86
2019-02-04 05:00:00.000000,A045,86
2019-02-04 06:00:00.000000,A045,87
2019-02-04 07:00:00.000000,A045,89
2019-02-04 08:00:00.000000,A045,91
2019-02-04 09:00:00.000000,A045,91
2019-02-04 10:00:00.000000,A045,85
2019-02-04 11:00:00.000000,A045,71
2019-02-04 12:00:00.000000,A045,64
2019-02-04 13:00:00.000000,A045,56
2019-02-04 14:00:00.000000,A045,54
2019-02-04 15:00:00.000000,A045,47
2019-02-04 16:00:00.000000,A045,41
2019-02-04 17:00:00.000000,A045,39
2019-02-04 18:00:00.000000,A045,40
2019-02-04 19:00:00.000000,A045,82
2019-02-04 20:00:00.000000,A045,78
2019-02-04 21:00:00.000000,A045,77
2019-02-04 22:00:00.000000,A045,78
2019-02-04 23:00:00.000000,A045,85
2019-02-05 00:00:00.000000,A045,88
2019-02-05 01:00:00.000000,A045,89
2019-02-05 02:00:00.000000,A045,89
2019-02-05 03:00:00.000000,A045,88
2019-02-05 04:00:00.000000,A045,83
2019-02-05 05:00:00.000000,A045,84
2019-02-05 06:00:00.000000,A045,84
2019-02-05 07:00:00.000000,A045,86
2019-02-05 08:00:00.000000,A045,86
2019-02-05 09:00:00.000000,A045,85
2019-02-05 10:00:00.000000,A045,81
2019-02-05 11:00:00.000000,A045,67
2019-02-05 12:00:00.000000,A045,63
2019-02-05 13:00:00.000000,A045,61
2019-02-05 14:00:00.000000,A045,57
2019-02-05 15:00:00.000000,A045,52
2019-02-05 16:00:00.000000,A045,45
2019-02-05 17:00:00.000000,A045,53
2019-03-04 00:00:00.000000,A045,92
2019-03-04 01:00:00.000000,A045,93
2019-03-04 02:00:00.000000,A045,
2019-03-04 03:00:00.000000,A045,94
2019-03-04 04:00:00.000000,A045,94
2019-03-04 05:00:00.000000,A045,94
2019-03-04 06:00:00.000000,A045,93
2019-03-04 07:00:00.000000,A045,94
2019-03-04 08:00:00.000000,A045,93
2019-03-04 09:00:00.000000,A045,94
2019-03-04 10:00:00.000000,A045,94
2019-03-04 11:00:00.000000,A045,92
2019-03-04 12:00:00.000000,A045,88
2019-03-04 13:00:00.000000,A045,74
2019-03-04 14:00:00.000000,A045,71
2019-03-04 15:00:00.000000,A045,68
2019-03-04 16:00:00.000000,A045,65
2019-03-04 17:00:00.000000,A045,66
2019-02-05 18:00:00.000000,A045,76
2019-02-05 19:00:00.000000,A045,95
2019-02-05 20:00:00.000000,A045,94
2019-02-05 21:00:00.000000,A045,94
2019-02-05 22:00:00.000000,A045,93
2019-02-05 23:00:00.000000,A045,94
2019-02-06 00:00:00.000000,A045,94
2019-02-06 01:00:00.000000,A045,94
2019-02-06 02:00:00.000000,A045,94
2019-02-06 03:00:00.000000,A045,94
2019-02-06 04:00:00.000000,A045,94
2019-02-06 05:00:00.000000,A045,94
2019-02-06 06:00:00.000000,A045,94
2019-02-06 07:00:00.000000,A045,95
2019-02-06 08:00:00.000000,A045,94
2019-02-06 09:00:00.000000,A045,95
2019-02-06 10:00:00.000000,A045,95
2019-02-06 11:00:00.000000,A045,86
2019-02-06 12:00:00.000000,A045,79
2019-02-06 13:00:00.000000,A045,69
2019-02-06 14:00:00.000000,A045,68
2019-02-06 15:00:00.000000,A045,55
2019-02-06 16:00:00.000000,A045,80
2019-02-06 17:00:00.000000,A045,75
2019-02-06 18:00:00.000000,A045,95
2019-02-06 19:00:00.000000,A045,95
2019-02-06 20:00:00.000000,A045,95
2019-02-06 21:00:00.000000,A045,95
2019-02-06 22:00:00.000000,A045,95
2019-02-06 23:00:00.000000,A045,95
2019-02-07 00:00:00.000000,A045,95
2019-02-07 01:00:00.000000,A045,95
2019-02-07 02:00:00.000000,A045,95
2019-02-07 03:00:00.000000,A045,95
2019-02-07 04:00:00.000000,A045,95
2019-02-07 05:00:00.000000,A045,95
2019-02-07 06:00:00.000000,A045,95
2019-02-07 07:00:00.000000,A045,95
2019-02-07 08:00:00.000000,A045,95
2019-02-07 09:00:00.000000,A045,95
2019-02-07 10:00:00.000000,A045,95
2019-02-07 11:00:00.000000,A045,95
2019-02-07 12:00:00.000000,A045,90
2019-02-07 13:00:00.000000,A045,75
2019-02-07 14:00:00.000000,A045,60
2019-02-07 15:00:00.000000,A045,59
2019-02-07 16:00:00.000000,A045,50
2019-02-07 17:00:00.000000,A045,53
2019-02-07 18:00:00.000000,A045,63
2019-02-07 19:00:00.000000,A045,53
2019-02-07 20:00:00.000000,A045,61
2019-02-07 21:00:00.000000,A045,71
2019-02-07 22:00:00.000000,A045,83
2019-02-07 23:00:00.000000,A045,85
2019-02-08 00:00:00.000000,A045,84
2019-02-08 01:00:00.000000,A045,88
2019-02-08 02:00:00.000000,A045,86
2019-02-08 03:00:00.000000,A045,90
2019-02-08 04:00:00.000000,A045,92
2019-02-08 05:00:00.000000,A045,94
2019-02-08 06:00:00.000000,A045,94
2019-02-08 07:00:00.000000,A045,94
2019-02-08 08:00:00.000000,A045,95
2019-02-08 09:00:00.000000,A045,95
2019-02-08 10:00:00.000000,A045,95
2019-02-08 11:00:00.000000,A045,77
2019-02-08 12:00:00.000000,A045,76
2019-02-08 13:00:00.000000,A045,74
2019-02-08 14:00:00.000000,A045,84
2019-02-08 15:00:00.000000,A045,66
2019-02-08 16:00:00.000000,A045,66
2019-02-08 17:00:00.000000,A045,69
2019-02-08 18:00:00.000000,A045,76
2019-02-08 19:00:00.000000,A045,75
2019-03-04 18:00:00.000000,A045,74
2019-03-04 19:00:00.000000,A045,85
2019-03-04 20:00:00.000000,A045,86
2019-03-04 21:00:00.000000,A045,85
2019-03-04 22:00:00.000000,A045,91
2019-03-04 23:00:00.000000,A045,93
2019-03-05 00:00:00.000000,A045,94
2019-03-05 01:00:00.000000,A045,94
2019-03-05 02:00:00.000000,A045,
2019-03-05 03:00:00.000000,A045,95
2019-03-05 04:00:00.000000,A045,95
2019-03-05 05:00:00.000000,A045,95
2019-03-05 06:00:00.000000,A045,95
2019-03-05 07:00:00.000000,A045,95
2019-03-05 08:00:00.000000,A045,95
2019-03-05 09:00:00.000000,A045,93
2019-03-05 10:00:00.000000,A045,93
2019-03-05 11:00:00.000000,A045,91
2019-03-05 12:00:00.000000,A045,78
2019-03-05 13:00:00.000000,A045,75
2019-03-05 14:00:00.000000,A045,68
2019-03-05 15:00:00.000000,A045,65
2019-03-05 16:00:00.000000,A045,61
2019-03-05 17:00:00.000000,A045,63
2019-03-05 18:00:00.000000,A045,62
2019-03-05 19:00:00.000000,A045,66
2019-03-05 20:00:00.000000,A045,68
2019-03-05 21:00:00.000000,A045,79
2019-03-05 22:00:00.000000,A045,95
2019-03-05 23:00:00.000000,A045,95
2019-03-06 00:00:00.000000,A045,95
2019-03-06 01:00:00.000000,A045,95
2019-03-06 02:00:00.000000,A045,95
2019-03-06 03:00:00.000000,A045,95
2019-03-06 04:00:00.000000,A045,95
2019-03-06 05:00:00.000000,A045,95
2019-03-06 06:00:00.000000,A045,95
2019-03-06 07:00:00.000000,A045,95
2019-01-09 00:00:00.000000,A045,80
2019-01-09 01:00:00.000000,A045,83
2019-01-09 02:00:00.000000,A045,83
2019-01-09 03:00:00.000000,A045,86
2019-01-09 04:00:00.000000,A045,88
2019-01-09 05:00:00.000000,A045,92
2019-01-09 06:00:00.000000,A045,93
2019-01-09 07:00:00.000000,A045,93
2019-01-09 08:00:00.000000,A045,94
2019-01-09 09:00:00.000000,A045,94
2019-01-09 10:00:00.000000,A045,77
2019-01-09 11:00:00.000000,A045,63
2019-01-09 12:00:00.000000,A045,59
2019-01-09 13:00:00.000000,A045,54
2019-01-09 14:00:00.000000,A045,54
2019-01-09 15:00:00.000000,A045,47
2019-01-09 16:00:00.000000,A045,43
2019-01-09 17:00:00.000000,A045,41
2019-01-09 18:00:00.000000,A045,39
2019-01-09 19:00:00.000000,A045,43
2019-01-09 20:00:00.000000,A045,41
2019-01-09 21:00:00.000000,A045,47
2019-01-09 22:00:00.000000,A045,57
2019-01-09 23:00:00.000000,A045,69
2019-01-10 00:00:00.000000,A045,69
2019-01-10 01:00:00.000000,A045,70
2019-01-10 02:00:00.000000,A045,68
2019-01-10 03:00:00.000000,A045,69
2019-01-10 04:00:00.000000,A045,72
2019-01-10 05:00:00.000000,A045,68
2019-01-10 06:00:00.000000,A045,70
2019-01-10 07:00:00.000000,A045,73
2019-02-08 20:00:00.000000,A045,76
2019-02-08 21:00:00.000000,A045,79
2019-02-08 22:00:00.000000,A045,89
2019-02-08 23:00:00.000000,A045,92
2019-02-09 00:00:00.000000,A045,92
2019-02-09 01:00:00.000000,A045,89
2019-02-09 02:00:00.000000,A045,90
2019-02-09 03:00:00.000000,A045,91
2019-02-09 04:00:00.000000,A045,93
2019-02-09 05:00:00.000000,A045,93
2019-02-09 06:00:00.000000,A045,94
2019-02-09 07:00:00.000000,A045,94
2019-02-09 08:00:00.000000,A045,95
2019-02-09 09:00:00.000000,A045,95
2019-02-09 10:00:00.000000,A045,95
2019-02-09 11:00:00.000000,A045,78
2019-02-09 12:00:00.000000,A045,79
2019-02-09 13:00:00.000000,A045,73
2019-02-09 14:00:00.000000,A045,62
2019-02-09 15:00:00.000000,A045,59
2019-02-09 16:00:00.000000,A045,68
2019-02-09 17:00:00.000000,A045,56
2019-02-09 18:00:00.000000,A045,70
2019-02-09 19:00:00.000000,A045,94
2019-02-09 20:00:00.000000,A045,94
2019-02-09 21:00:00.000000,A045,94
2019-02-09 22:00:00.000000,A045,94
2019-02-09 23:00:00.000000,A045,93
2019-02-10 00:00:00.000000,A045,93
2019-02-10 01:00:00.000000,A045,94
2019-02-10 02:00:00.000000,A045,94
2019-02-10 03:00:00.000000,A045,94
2019-02-10 04:00:00.000000,A045,95
2019-02-10 05:00:00.000000,A045,95
2019-02-10 06:00:00.000000,A045,95
2019-02-10 07:00:00.000000,A045,95
2019-02-10 08:00:00.000000,A045,95
2019-03-06 08:00:00.000000,A045,95
2019-03-06 09:00:00.000000,A045,95
2019-03-06 10:00:00.000000,A045,95
2019-03-06 11:00:00.000000,A045,93
2019-03-06 12:00:00.000000,A045,74
2019-03-06 13:00:00.000000,A045,72
2019-03-06 14:00:00.000000,A045,70
2019-03-06 15:00:00.000000,A045,64
2019-03-06 16:00:00.000000,A045,69
2019-03-06 17:00:00.000000,A045,63
2019-03-06 18:00:00.000000,A045,60
2019-03-06 19:00:00.000000,A045,66
2019-03-06 20:00:00.000000,A045,73
2019-03-06 21:00:00.000000,A045,74
2019-03-06 22:00:00.000000,A045,82
2019-03-06 23:00:00.000000,A045,88
2019-03-07 00:00:00.000000,A045,91
2019-03-07 01:00:00.000000,A045,92
2019-03-07 02:00:00.000000,A045,91
2019-03-07 03:00:00.000000,A045,92
2019-03-07 04:00:00.000000,A045,91
2019-03-07 05:00:00.000000,A045,91
2019-03-07 06:00:00.000000,A045,93
2019-03-07 07:00:00.000000,A045,93
2019-03-07 08:00:00.000000,A045,93
2019-03-07 09:00:00.000000,A045,93
2019-03-07 10:00:00.000000,A045,92
2019-03-07 11:00:00.000000,A045,69
2019-03-07 12:00:00.000000,A045,69
2019-03-07 13:00:00.000000,A045,62
2019-03-07 14:00:00.000000,A045,62
2019-03-07 15:00:00.000000,A045,61
2019-03-07 16:00:00.000000,A045,57
2019-03-07 17:00:00.000000,A045,57
2019-03-07 18:00:00.000000,A045,51
2019-03-07 19:00:00.000000,A045,51
2019-03-07 20:00:00.000000,A045,55
2019-01-10 08:00:00.000000,A045,83
2019-01-10 09:00:00.000000,A045,85
2019-01-10 10:00:00.000000,A045,72
2019-01-10 11:00:00.000000,A045,70
2019-01-10 12:00:00.000000,A045,63
2019-01-10 13:00:00.000000,A045,56
2019-01-10 14:00:00.000000,A045,52
2019-01-10 15:00:00.000000,A045,43
2019-01-10 16:00:00.000000,A045,49
2019-01-10 17:00:00.000000,A045,80
2019-01-10 18:00:00.000000,A045,66
2019-01-10 19:00:00.000000,A045,55
2019-01-10 20:00:00.000000,A045,64
2019-01-10 21:00:00.000000,A045,84
2019-01-10 22:00:00.000000,A045,91
2019-01-10 23:00:00.000000,A045,91
2019-01-11 00:00:00.000000,A045,93
2019-01-11 01:00:00.000000,A045,93
2019-01-11 02:00:00.000000,A045,90
2019-01-11 03:00:00.000000,A045,92
2019-01-11 04:00:00.000000,A045,93
2019-01-11 05:00:00.000000,A045,93
2019-01-11 06:00:00.000000,A045,92
2019-01-11 07:00:00.000000,A045,94
2019-01-11 08:00:00.000000,A045,92
2019-01-11 09:00:00.000000,A045,92
2019-01-11 10:00:00.000000,A045,93
2019-01-11 11:00:00.000000,A045,93
2019-01-11 12:00:00.000000,A045,87
2019-01-11 13:00:00.000000,A045,89
2019-01-11 14:00:00.000000,A045,86
2019-01-11 15:00:00.000000,A045,76
2019-01-11 16:00:00.000000,A045,71
2019-01-11 17:00:00.000000,A045,66
2019-01-11 18:00:00.000000,A045,60
2019-01-11 19:00:00.000000,A045,54
2019-01-11 20:00:00.000000,A045,58
2019-03-07 21:00:00.000000,A045,65
2019-03-07 22:00:00.000000,A045,75
2019-03-07 23:00:00.000000,A045,79
2019-03-08 00:00:00.000000,A045,84
2019-03-08 01:00:00.000000,A045,89
2019-03-08 02:00:00.000000,A045,90
2019-03-08 03:00:00.000000,A045,92
2019-03-08 04:00:00.000000,A045,93
2019-03-08 05:00:00.000000,A045,93
2019-03-08 06:00:00.000000,A045,92
2019-03-08 07:00:00.000000,A045,93
2019-03-08 08:00:00.000000,A045,93
2019-03-08 09:00:00.000000,A045,94
2019-03-08 10:00:00.000000,A045,93
2019-03-08 11:00:00.000000,A045,79
2019-03-08 12:00:00.000000,A045,67
2019-03-08 13:00:00.000000,A045,63
2019-03-08 14:00:00.000000,A045,54
2019-03-08 15:00:00.000000,A045,54
2019-03-08 16:00:00.000000,A045,53
2019-03-08 17:00:00.000000,A045,46
2019-03-08 18:00:00.000000,A045,44
2019-03-08 19:00:00.000000,A045,44
2019-03-08 20:00:00.000000,A045,49
2019-03-08 21:00:00.000000,A045,60
2019-03-08 22:00:00.000000,A045,77
2019-03-08 23:00:00.000000,A045,85
2019-03-09 00:00:00.000000,A045,88
2019-03-09 01:00:00.000000,A045,91
2019-03-09 02:00:00.000000,A045,91
2019-03-09 03:00:00.000000,A045,90
2019-03-09 04:00:00.000000,A045,91
2019-03-09 05:00:00.000000,A045,91
2019-03-09 06:00:00.000000,A045,93
2019-03-09 07:00:00.000000,A045,94
2019-03-09 08:00:00.000000,A045,94
2019-03-09 09:00:00.000000,A045,91
2019-02-10 09:00:00.000000,A045,95
2019-02-10 10:00:00.000000,A045,95
2019-02-10 11:00:00.000000,A045,95
2019-02-10 12:00:00.000000,A045,91
2019-02-10 13:00:00.000000,A045,85
2019-02-10 14:00:00.000000,A045,73
2019-02-10 15:00:00.000000,A045,73
2019-02-10 16:00:00.000000,A045,72
2019-02-10 17:00:00.000000,A045,54
2019-02-10 18:00:00.000000,A045,64
2019-02-10 19:00:00.000000,A045,73
2019-02-10 20:00:00.000000,A045,77
2019-02-10 21:00:00.000000,A045,82
2019-02-10 22:00:00.000000,A045,85
2019-02-10 23:00:00.000000,A045,90
2019-02-11 00:00:00.000000,A045,90
2019-02-11 01:00:00.000000,A045,91
2019-02-11 02:00:00.000000,A045,92
2019-02-11 03:00:00.000000,A045,89
2019-02-11 04:00:00.000000,A045,91
2019-02-11 05:00:00.000000,A045,92
2019-02-11 06:00:00.000000,A045,92
2019-02-11 07:00:00.000000,A045,92
2019-02-11 08:00:00.000000,A045,90
2019-02-11 09:00:00.000000,A045,92
2019-02-11 10:00:00.000000,A045,91
2019-02-11 11:00:00.000000,A045,82
2019-02-11 12:00:00.000000,A045,66
2019-02-11 13:00:00.000000,A045,55
2019-02-11 14:00:00.000000,A045,49
2019-02-11 15:00:00.000000,A045,58
2019-02-11 16:00:00.000000,A045,55
2019-02-11 17:00:00.000000,A045,52
2019-02-11 18:00:00.000000,A045,56
2019-02-11 19:00:00.000000,A045,55
2019-02-11 20:00:00.000000,A045,55
2019-02-11 21:00:00.000000,A045,68
2019-01-11 21:00:00.000000,A045,61
2019-01-11 22:00:00.000000,A045,80
2019-01-11 23:00:00.000000,A045,85
2019-01-12 00:00:00.000000,A045,84
2019-01-12 01:00:00.000000,A045,85
2019-01-12 02:00:00.000000,A045,88
2019-01-12 03:00:00.000000,A045,90
2019-01-12 04:00:00.000000,A045,90
2019-01-12 05:00:00.000000,A045,88
2019-01-12 06:00:00.000000,A045,90
2019-01-12 07:00:00.000000,A045,90
2019-01-12 08:00:00.000000,A045,92
2019-01-12 09:00:00.000000,A045,92
