hr_medicao,cdg_stacao,vento_direcao
2019-02-14 16:00:00.000000,A046,76
2019-02-14 17:00:00.000000,A046,166
2019-02-14 18:00:00.000000,A046,274
2019-02-14 19:00:00.000000,A046,332
2019-02-14 20:00:00.000000,A046,274
2019-02-14 21:00:00.000000,A046,259
2019-02-14 22:00:00.000000,A046,177
2019-02-14 23:00:00.000000,A046,72
2019-02-15 00:00:00.000000,A046,184
2019-02-15 01:00:00.000000,A046,250
2019-02-15 02:00:00.000000,A046,298
2019-02-15 03:00:00.000000,A046,53
2019-02-15 04:00:00.000000,A046,328
2019-02-15 05:00:00.000000,A046,326
2019-02-15 06:00:00.000000,A046,324
2019-02-15 07:00:00.000000,A046,24
2019-02-15 08:00:00.000000,A046,331
2019-02-15 09:00:00.000000,A046,327
2019-02-15 10:00:00.000000,A046,338
2019-02-15 11:00:00.000000,A046,107
2019-02-15 12:00:00.000000,A046,308
2019-02-15 13:00:00.000000,A046,245
2019-02-15 14:00:00.000000,A046,251
2019-01-14 22:00:00.000000,A046,88
2019-01-14 23:00:00.000000,A046,274
2019-01-15 00:00:00.000000,A046,355
2019-01-15 01:00:00.000000,A046,289
2019-01-15 02:00:00.000000,A046,324
2019-01-15 03:00:00.000000,A046,276
2019-01-15 04:00:00.000000,A046,34
2019-01-15 05:00:00.000000,A046,312
2019-01-15 06:00:00.000000,A046,338
2019-01-15 07:00:00.000000,A046,4
2019-01-15 08:00:00.000000,A046,23
2019-01-15 09:00:00.000000,A046,340
2019-01-15 10:00:00.000000,A046,21
2019-01-15 11:00:00.000000,A046,316
2019-01-15 12:00:00.000000,A046,304
2019-01-15 13:00:00.000000,A046,261
2019-01-15 14:00:00.000000,A046,112
2019-01-15 15:00:00.000000,A046,45
2019-01-15 16:00:00.000000,A046,150
2019-01-15 17:00:00.000000,A046,120
2019-01-15 18:00:00.000000,A046,89
2019-02-15 15:00:00.000000,A046,284
2019-02-15 16:00:00.000000,A046,303
2019-02-15 17:00:00.000000,A046,247
2019-02-15 18:00:00.000000,A046,259
2019-02-15 19:00:00.000000,A046,248
2019-02-15 20:00:00.000000,A046,229
2019-02-15 21:00:00.000000,A046,343
2019-02-15 22:00:00.000000,A046,312
2019-02-15 23:00:00.000000,A046,326
2019-02-16 00:00:00.000000,A046,320
2019-02-16 01:00:00.000000,A046,311
2019-02-16 02:00:00.000000,A046,300
2019-02-16 03:00:00.000000,A046,308
2019-02-16 04:00:00.000000,A046,324
2019-02-16 05:00:00.000000,A046,340
2019-02-16 06:00:00.000000,A046,309
2019-02-16 07:00:00.000000,A046,336
2019-02-16 08:00:00.000000,A046,341
2019-02-16 09:00:00.000000,A046,314
2019-02-16 10:00:00.000000,A046,322
2019-02-16 11:00:00.000000,A046,340
2019-02-16 12:00:00.000000,A046,325
2019-02-16 13:00:00.000000,A046,313
2019-02-16 14:00:00.000000,A046,300
2019-02-16 15:00:00.000000,A046,299
2019-02-16 16:00:00.000000,A046,308
2019-02-16 17:00:00.000000,A046,331
2019-01-15 19:00:00.000000,A046,60
2019-01-15 20:00:00.000000,A046,95
2019-01-15 21:00:00.000000,A046,178
2019-01-15 22:00:00.000000,A046,336
2019-01-15 23:00:00.000000,A046,321
2019-01-16 00:00:00.000000,A046,325
2019-01-16 01:00:00.000000,A046,304
2019-01-16 02:00:00.000000,A046,3
2019-01-16 03:00:00.000000,A046,315
2019-01-16 04:00:00.000000,A046,313
2019-01-16 05:00:00.000000,A046,18
2019-01-16 06:00:00.000000,A046,339
2019-01-16 07:00:00.000000,A046,330
2019-01-16 08:00:00.000000,A046,9
2019-01-16 09:00:00.000000,A046,239
2019-01-16 10:00:00.000000,A046,9
2019-01-16 11:00:00.000000,A046,203
2019-01-16 12:00:00.000000,A046,174
2019-01-16 13:00:00.000000,A046,168
2019-01-16 14:00:00.000000,A046,88
2019-01-16 15:00:00.000000,A046,72
2019-01-16 16:00:00.000000,A046,93
2019-01-16 17:00:00.000000,A046,78
2019-01-16 18:00:00.000000,A046,86
2019-01-16 19:00:00.000000,A046,88
2019-01-16 20:00:00.000000,A046,57
2019-01-16 21:00:00.000000,A046,75
2019-01-16 22:00:00.000000,A046,293
2019-01-16 23:00:00.000000,A046,30
2019-01-17 00:00:00.000000,A046,341
2019-01-17 01:00:00.000000,A046,4
2019-01-17 02:00:00.000000,A046,331
2019-01-17 03:00:00.000000,A046,353
2019-01-17 04:00:00.000000,A046,320
2019-01-17 05:00:00.000000,A046,307
2019-01-17 06:00:00.000000,A046,323
2019-01-17 07:00:00.000000,A046,351
2019-01-17 08:00:00.000000,A046,317
2019-01-17 09:00:00.000000,A046,296
2019-01-17 10:00:00.000000,A046,214
2019-01-17 11:00:00.000000,A046,153
2019-01-17 12:00:00.000000,A046,140
2019-01-17 13:00:00.000000,A046,102
2019-02-16 18:00:00.000000,A046,276
2019-02-16 19:00:00.000000,A046,277
2019-02-16 20:00:00.000000,A046,302
2019-02-16 21:00:00.000000,A046,294
2019-02-16 22:00:00.000000,A046,309
2019-02-16 23:00:00.000000,A046,352
2019-02-17 00:00:00.000000,A046,62
2019-02-17 01:00:00.000000,A046,12
2019-02-17 02:00:00.000000,A046,349
2019-02-17 03:00:00.000000,A046,334
2019-02-17 04:00:00.000000,A046,328
2019-02-17 05:00:00.000000,A046,329
2019-02-17 06:00:00.000000,A046,344
2019-02-17 07:00:00.000000,A046,326
2019-02-17 08:00:00.000000,A046,332
2019-02-17 09:00:00.000000,A046,336
2019-02-17 10:00:00.000000,A046,321
2019-02-17 11:00:00.000000,A046,340
2019-02-17 12:00:00.000000,A046,340
2019-02-17 13:00:00.000000,A046,339
2019-02-17 14:00:00.000000,A046,327
2019-02-17 15:00:00.000000,A046,328
2019-02-17 16:00:00.000000,A046,323
2019-02-17 17:00:00.000000,A046,309
2019-02-17 18:00:00.000000,A046,317
2019-02-17 19:00:00.000000,A046,325
2019-02-17 20:00:00.000000,A046,331
2019-02-17 21:00:00.000000,A046,305
2019-02-17 22:00:00.000000,A046,329
2019-02-17 23:00:00.000000,A046,322
2019-02-18 00:00:00.000000,A046,353
2019-02-18 01:00:00.000000,A046,335
2019-02-18 02:00:00.000000,A046,325
2019-02-18 03:00:00.000000,A046,333
2019-02-18 04:00:00.000000,A046,332
2019-02-18 05:00:00.000000,A046,353
2019-02-18 06:00:00.000000,A046,330
2019-01-17 14:00:00.000000,A046,119
2019-01-17 15:00:00.000000,A046,103
2019-01-17 16:00:00.000000,A046,92
2019-01-17 17:00:00.000000,A046,99
2019-01-17 18:00:00.000000,A046,90
2019-01-17 19:00:00.000000,A046,332
2019-01-17 20:00:00.000000,A046,311
2019-01-17 21:00:00.000000,A046,347
2019-01-17 22:00:00.000000,A046,199
2019-01-17 23:00:00.000000,A046,13
2019-02-18 07:00:00.000000,A046,338
2019-02-18 08:00:00.000000,A046,354
2019-02-18 09:00:00.000000,A046,331
2019-02-18 10:00:00.000000,A046,347
2019-02-18 11:00:00.000000,A046,343
2019-02-18 12:00:00.000000,A046,321
2019-02-18 13:00:00.000000,A046,314
2019-02-18 14:00:00.000000,A046,315
2019-02-18 15:00:00.000000,A046,342
2019-02-18 16:00:00.000000,A046,295
2019-02-18 17:00:00.000000,A046,305
2019-02-18 18:00:00.000000,A046,327
2019-02-18 19:00:00.000000,A046,336
2019-02-18 20:00:00.000000,A046,327
2019-02-18 21:00:00.000000,A046,342
2019-02-18 22:00:00.000000,A046,346
2019-02-18 23:00:00.000000,A046,17
2019-02-19 00:00:00.000000,A046,332
2019-02-19 01:00:00.000000,A046,329
2019-02-19 02:00:00.000000,A046,302
2019-02-19 03:00:00.000000,A046,325
2019-02-19 04:00:00.000000,A046,85
2019-02-19 05:00:00.000000,A046,298
2019-02-19 06:00:00.000000,A046,338
2019-02-19 07:00:00.000000,A046,312
2019-02-19 08:00:00.000000,A046,320
2019-02-19 09:00:00.000000,A046,4
2019-02-19 10:00:00.000000,A046,296
2019-02-19 11:00:00.000000,A046,11
2019-02-19 12:00:00.000000,A046,326
2019-02-19 13:00:00.000000,A046,332
2019-02-19 14:00:00.000000,A046,323
2019-02-19 15:00:00.000000,A046,310
2019-02-19 16:00:00.000000,A046,322
2019-02-19 17:00:00.000000,A046,324
2019-02-19 18:00:00.000000,A046,318
2019-02-19 19:00:00.000000,A046,316
2019-02-19 20:00:00.000000,A046,322
2019-02-19 21:00:00.000000,A046,300
2019-02-19 22:00:00.000000,A046,347
2019-02-19 23:00:00.000000,A046,338
2019-01-18 00:00:00.000000,A046,331
2019-01-18 01:00:00.000000,A046,360
2019-01-18 02:00:00.000000,A046,127
2019-01-18 03:00:00.000000,A046,25
2019-01-18 04:00:00.000000,A046,304
2019-01-18 05:00:00.000000,A046,129
2019-01-18 06:00:00.000000,A046,257
2019-01-18 07:00:00.000000,A046,316
2019-01-18 08:00:00.000000,A046,350
2019-01-18 09:00:00.000000,A046,351
2019-01-18 10:00:00.000000,A046,147
2019-01-18 11:00:00.000000,A046,156
2019-01-18 12:00:00.000000,A046,172
2019-01-18 13:00:00.000000,A046,171
2019-01-18 14:00:00.000000,A046,163
2019-01-18 15:00:00.000000,A046,162
2019-01-18 16:00:00.000000,A046,159
2019-01-18 17:00:00.000000,A046,160
2019-01-18 18:00:00.000000,A046,125
2019-01-18 19:00:00.000000,A046,129
2019-01-18 20:00:00.000000,A046,301
2019-01-18 21:00:00.000000,A046,344
2019-01-18 22:00:00.000000,A046,299
2019-01-18 23:00:00.000000,A046,96
2019-01-29 00:00:00.000000,A047,130
2019-01-29 01:00:00.000000,A047,141
2019-01-29 02:00:00.000000,A047,177
2019-01-29 03:00:00.000000,A047,171
2019-01-29 04:00:00.000000,A047,123
2019-01-29 05:00:00.000000,A047,82
2019-01-29 06:00:00.000000,A047,88
2019-01-29 07:00:00.000000,A047,87
2019-01-29 08:00:00.000000,A047,80
2019-01-29 09:00:00.000000,A047,68
2019-01-29 10:00:00.000000,A047,73
2019-01-29 11:00:00.000000,A047,75
2019-01-29 12:00:00.000000,A047,63
2019-01-29 13:00:00.000000,A047,66
2019-01-29 14:00:00.000000,A047,71
2019-01-29 15:00:00.000000,A047,68
2019-01-29 16:00:00.000000,A047,69
2019-01-29 17:00:00.000000,A047,71
2019-01-29 18:00:00.000000,A047,103
2019-01-29 19:00:00.000000,A047,98
2019-01-29 20:00:00.000000,A047,93
2019-01-29 21:00:00.000000,A047,128
2019-01-29 22:00:00.000000,A047,118
2019-01-29 23:00:00.000000,A047,128
2019-01-30 00:00:00.000000,A047,108
2019-01-30 01:00:00.000000,A047,114
2019-01-30 02:00:00.000000,A047,133
2019-01-30 03:00:00.000000,A047,168
2019-01-30 04:00:00.000000,A047,209
2019-01-30 05:00:00.000000,A047,12
2019-01-30 06:00:00.000000,A047,193
2019-01-30 07:00:00.000000,A047,120
2019-01-30 08:00:00.000000,A047,88
2019-01-30 09:00:00.000000,A047,95
2019-01-30 10:00:00.000000,A047,76
2019-01-30 11:00:00.000000,A047,78
2019-01-30 12:00:00.000000,A047,75
2019-03-01 00:00:00.000000,A047,232
2019-03-01 01:00:00.000000,A047,199
2019-03-01 02:00:00.000000,A047,185
2019-03-01 03:00:00.000000,A047,245
2019-03-01 04:00:00.000000,A047,220
2019-03-01 05:00:00.000000,A047,9
2019-03-01 06:00:00.000000,A047,1
2019-03-01 07:00:00.000000,A047,53
2019-03-01 08:00:00.000000,A047,36
2019-03-01 09:00:00.000000,A047,31
2019-03-01 10:00:00.000000,A047,34
2019-03-01 11:00:00.000000,A047,33
2019-03-01 12:00:00.000000,A047,16
2019-03-01 13:00:00.000000,A047,53
2019-03-01 14:00:00.000000,A047,21
2019-03-01 15:00:00.000000,A047,37
2019-03-01 16:00:00.000000,A047,10
2019-03-01 17:00:00.000000,A047,27
2019-03-01 18:00:00.000000,A047,16
2019-03-01 19:00:00.000000,A047,23
2019-03-01 20:00:00.000000,A047,20
2019-03-01 21:00:00.000000,A047,355
2019-03-01 22:00:00.000000,A047,286
2019-03-01 23:00:00.000000,A047,321
2019-03-02 00:00:00.000000,A047,2
2019-03-02 01:00:00.000000,A047,
2019-03-02 02:00:00.000000,A047,272
2019-03-02 03:00:00.000000,A047,
2019-03-02 04:00:00.000000,A047,259
2019-03-02 05:00:00.000000,A047,265
2019-03-02 06:00:00.000000,A047,258
2019-03-02 07:00:00.000000,A047,294
2019-03-02 08:00:00.000000,A047,255
2019-03-02 09:00:00.000000,A047,329
2019-03-02 10:00:00.000000,A047,27
2019-03-02 11:00:00.000000,A047,41
2019-03-02 12:00:00.000000,A047,50
2019-03-02 13:00:00.000000,A047,37
2019-01-30 13:00:00.000000,A047,70
2019-01-30 14:00:00.000000,A047,66
2019-01-30 15:00:00.000000,A047,60
2019-01-30 16:00:00.000000,A047,54
2019-01-30 17:00:00.000000,A047,76
2019-01-30 18:00:00.000000,A047,94
2019-01-30 19:00:00.000000,A047,101
2019-01-30 20:00:00.000000,A047,130
2019-01-30 21:00:00.000000,A047,116
2019-01-30 22:00:00.000000,A047,131
2019-01-30 23:00:00.000000,A047,133
2019-01-31 00:00:00.000000,A047,139
2019-01-31 01:00:00.000000,A047,132
2019-01-31 02:00:00.000000,A047,122
2019-01-31 03:00:00.000000,A047,120
2019-01-31 04:00:00.000000,A047,85
2019-01-31 05:00:00.000000,A047,78
2019-01-31 06:00:00.000000,A047,34
2019-01-31 07:00:00.000000,A047,8
2019-01-31 08:00:00.000000,A047,69
2019-01-31 09:00:00.000000,A047,96
2019-01-31 10:00:00.000000,A047,75
2019-01-31 11:00:00.000000,A047,82
2019-01-31 12:00:00.000000,A047,52
2019-01-31 13:00:00.000000,A047,47
2019-01-31 14:00:00.000000,A047,47
2019-01-31 15:00:00.000000,A047,54
2019-01-31 16:00:00.000000,A047,65
2019-01-31 17:00:00.000000,A047,59
2019-01-31 18:00:00.000000,A047,92
2019-01-31 19:00:00.000000,A047,115
2019-01-31 20:00:00.000000,A047,100
2019-01-31 21:00:00.000000,A047,129
2019-01-31 22:00:00.000000,A047,140
2019-01-31 23:00:00.000000,A047,128
2019-02-01 00:00:00.000000,A047,135
2019-02-01 01:00:00.000000,A047,138
2019-03-02 14:00:00.000000,A047,269
2019-03-02 15:00:00.000000,A047,28
2019-03-02 16:00:00.000000,A047,335
2019-03-02 17:00:00.000000,A047,213
2019-03-02 18:00:00.000000,A047,175
2019-03-02 19:00:00.000000,A047,169
2019-03-02 20:00:00.000000,A047,168
2019-03-02 21:00:00.000000,A047,218
2019-03-02 22:00:00.000000,A047,112
2019-03-02 23:00:00.000000,A047,206
2019-03-03 00:00:00.000000,A047,29
2019-03-03 01:00:00.000000,A047,
2019-03-03 02:00:00.000000,A047,310
2019-03-03 03:00:00.000000,A047,309
2019-03-03 04:00:00.000000,A047,341
2019-03-03 05:00:00.000000,A047,62
2019-03-03 06:00:00.000000,A047,48
2019-03-03 07:00:00.000000,A047,45
2019-03-03 08:00:00.000000,A047,51
2019-03-03 09:00:00.000000,A047,86
2019-03-03 10:00:00.000000,A047,72
2019-03-03 11:00:00.000000,A047,61
2019-03-03 12:00:00.000000,A047,49
2019-03-03 13:00:00.000000,A047,20
2019-03-03 14:00:00.000000,A047,43
2019-03-03 15:00:00.000000,A047,41
2019-03-03 16:00:00.000000,A047,32
2019-03-03 17:00:00.000000,A047,47
2019-03-03 18:00:00.000000,A047,307
2019-03-03 19:00:00.000000,A047,320
2019-03-03 20:00:00.000000,A047,354
2019-03-03 21:00:00.000000,A047,73
2019-03-03 22:00:00.000000,A047,112
2019-03-03 23:00:00.000000,A047,315
2019-03-04 00:00:00.000000,A047,319
2019-03-04 01:00:00.000000,A047,256
2019-03-04 02:00:00.000000,A047,235
2019-02-01 02:00:00.000000,A047,146
2019-02-01 03:00:00.000000,A047,177
2019-02-01 04:00:00.000000,A047,201
2019-02-01 05:00:00.000000,A047,271
2019-02-01 06:00:00.000000,A047,226
2019-02-01 07:00:00.000000,A047,191
2019-02-01 08:00:00.000000,A047,
2019-02-01 09:00:00.000000,A047,338
2019-02-01 10:00:00.000000,A047,71
2019-02-01 11:00:00.000000,A047,81
2019-02-01 12:00:00.000000,A047,97
2019-02-01 13:00:00.000000,A047,67
2019-02-01 14:00:00.000000,A047,61
2019-02-01 15:00:00.000000,A047,57
2019-02-01 16:00:00.000000,A047,79
2019-02-01 17:00:00.000000,A047,60
2019-02-01 18:00:00.000000,A047,72
2019-02-01 19:00:00.000000,A047,84
2019-02-01 20:00:00.000000,A047,110
2019-02-01 21:00:00.000000,A047,131
2019-02-01 22:00:00.000000,A047,133
2019-02-01 23:00:00.000000,A047,120
2019-02-02 00:00:00.000000,A047,129
2019-02-02 01:00:00.000000,A047,120
2019-02-02 02:00:00.000000,A047,103
2019-02-02 03:00:00.000000,A047,120
2019-02-02 04:00:00.000000,A047,86
2019-02-02 05:00:00.000000,A047,103
2019-02-02 06:00:00.000000,A047,31
2019-02-02 07:00:00.000000,A047,347
2019-02-02 08:00:00.000000,A047,294
2019-02-02 09:00:00.000000,A047,16
2019-02-02 10:00:00.000000,A047,129
2019-02-02 11:00:00.000000,A047,165
2019-02-02 12:00:00.000000,A047,85
2019-02-02 13:00:00.000000,A047,63
2019-02-02 14:00:00.000000,A047,69
2019-03-04 03:00:00.000000,A047,239
2019-03-04 04:00:00.000000,A047,158
2019-03-04 05:00:00.000000,A047,86
2019-03-04 06:00:00.000000,A047,82
2019-03-04 07:00:00.000000,A047,360
2019-03-04 08:00:00.000000,A047,335
2019-03-04 09:00:00.000000,A047,338
2019-03-04 10:00:00.000000,A047,317
2019-03-04 11:00:00.000000,A047,290
2019-03-04 12:00:00.000000,A047,327
2019-03-04 13:00:00.000000,A047,67
2019-03-04 14:00:00.000000,A047,64
2019-03-04 15:00:00.000000,A047,97
2019-03-04 16:00:00.000000,A047,122
2019-03-04 17:00:00.000000,A047,50
2019-03-04 18:00:00.000000,A047,127
2019-03-04 19:00:00.000000,A047,121
2019-03-04 20:00:00.000000,A047,137
2019-03-04 21:00:00.000000,A047,88
2019-03-04 22:00:00.000000,A047,74
2019-03-04 23:00:00.000000,A047,66
2019-03-05 00:00:00.000000,A047,298
2019-03-05 01:00:00.000000,A047,263
2019-03-05 02:00:00.000000,A047,293
2019-03-05 03:00:00.000000,A047,202
2019-03-05 04:00:00.000000,A047,174
2019-03-05 05:00:00.000000,A047,258
2019-03-05 06:00:00.000000,A047,226
2019-03-05 07:00:00.000000,A047,116
2019-03-05 08:00:00.000000,A047,125
2019-03-05 09:00:00.000000,A047,134
2019-03-05 10:00:00.000000,A047,126
2019-03-05 11:00:00.000000,A047,119
2019-03-05 12:00:00.000000,A047,127
2019-03-05 13:00:00.000000,A047,109
2019-03-05 14:00:00.000000,A047,82
2019-03-05 15:00:00.000000,A047,96
2019-02-02 15:00:00.000000,A047,63
2019-02-02 16:00:00.000000,A047,74
2019-02-02 17:00:00.000000,A047,75
2019-02-02 18:00:00.000000,A047,57
2019-02-02 19:00:00.000000,A047,78
2019-02-02 20:00:00.000000,A047,120
2019-02-02 21:00:00.000000,A047,104
2019-02-02 22:00:00.000000,A047,355
2019-02-02 23:00:00.000000,A047,29
2019-02-03 00:00:00.000000,A047,26
2019-02-03 01:00:00.000000,A047,59
2019-02-03 02:00:00.000000,A047,100
2019-02-03 03:00:00.000000,A047,188
2019-02-03 04:00:00.000000,A047,203
2019-02-03 05:00:00.000000,A047,262
2019-02-03 06:00:00.000000,A047,275
2019-02-03 07:00:00.000000,A047,252
2019-02-03 08:00:00.000000,A047,255
2019-02-03 09:00:00.000000,A047,245
2019-02-03 10:00:00.000000,A047,256
2019-02-03 11:00:00.000000,A047,253
2019-02-03 12:00:00.000000,A047,216
2019-02-03 13:00:00.000000,A047,203
2019-02-03 14:00:00.000000,A047,76
2019-02-03 15:00:00.000000,A047,71
2019-02-03 16:00:00.000000,A047,86
2019-02-03 17:00:00.000000,A047,125
2019-02-03 18:00:00.000000,A047,126
2019-02-03 19:00:00.000000,A047,143
2019-02-03 20:00:00.000000,A047,104
2019-02-03 21:00:00.000000,A047,69
2019-02-03 22:00:00.000000,A047,354
2019-02-03 23:00:00.000000,A047,144
2019-02-04 00:00:00.000000,A047,48
2019-02-04 01:00:00.000000,A047,34
2019-02-04 02:00:00.000000,A047,30
2019-02-04 03:00:00.000000,A047,36
2019-03-05 16:00:00.000000,A047,103
2019-03-05 17:00:00.000000,A047,110
2019-03-05 18:00:00.000000,A047,93
2019-03-05 19:00:00.000000,A047,108
2019-03-05 20:00:00.000000,A047,103
2019-03-05 21:00:00.000000,A047,90
2019-03-05 22:00:00.000000,A047,300
2019-03-05 23:00:00.000000,A047,20
2019-03-06 00:00:00.000000,A047,32
2019-03-06 01:00:00.000000,A047,353
2019-03-06 02:00:00.000000,A047,296
2019-03-06 03:00:00.000000,A047,124
2019-03-06 04:00:00.000000,A047,281
2019-03-06 05:00:00.000000,A047,345
2019-03-06 06:00:00.000000,A047,312
2019-03-06 07:00:00.000000,A047,244
2019-03-06 08:00:00.000000,A047,280
2019-03-06 09:00:00.000000,A047,238
2019-03-06 10:00:00.000000,A047,146
2019-03-06 11:00:00.000000,A047,122
2019-03-06 12:00:00.000000,A047,94
2019-03-06 13:00:00.000000,A047,85
2019-03-06 14:00:00.000000,A047,65
2019-03-06 15:00:00.000000,A047,57
2019-03-06 16:00:00.000000,A047,53
2019-03-06 17:00:00.000000,A047,57
2019-03-06 18:00:00.000000,A047,48
2019-03-06 19:00:00.000000,A047,24
2019-03-06 20:00:00.000000,A047,36
2019-03-06 21:00:00.000000,A047,64
2019-03-06 22:00:00.000000,A047,10
2019-03-06 23:00:00.000000,A047,71
2019-03-07 00:00:00.000000,A047,11
2019-03-07 01:00:00.000000,A047,346
2019-03-07 02:00:00.000000,A047,343
2019-03-07 03:00:00.000000,A047,344
2019-03-07 04:00:00.000000,A047,329
2019-02-04 04:00:00.000000,A047,320
2019-02-04 05:00:00.000000,A047,249
2019-02-04 06:00:00.000000,A047,247
2019-02-04 07:00:00.000000,A047,259
2019-02-04 08:00:00.000000,A047,253
2019-02-04 09:00:00.000000,A047,246
2019-02-04 10:00:00.000000,A047,226
2019-02-04 11:00:00.000000,A047,198
2019-02-04 12:00:00.000000,A047,198
2019-02-04 13:00:00.000000,A047,205
2019-02-04 14:00:00.000000,A047,197
2019-02-04 15:00:00.000000,A047,169
2019-02-04 16:00:00.000000,A047,186
2019-02-04 17:00:00.000000,A047,211
2019-02-04 18:00:00.000000,A047,204
2019-02-04 19:00:00.000000,A047,136
2019-02-04 20:00:00.000000,A047,149
2019-02-04 21:00:00.000000,A047,22
2019-02-04 22:00:00.000000,A047,317
2019-02-04 23:00:00.000000,A047,317
2019-02-05 00:00:00.000000,A047,202
2019-02-05 01:00:00.000000,A047,201
2019-02-05 02:00:00.000000,A047,231
2019-02-05 03:00:00.000000,A047,246
2019-02-05 04:00:00.000000,A047,241
2019-02-05 05:00:00.000000,A047,241
2019-02-05 06:00:00.000000,A047,243
2019-02-05 07:00:00.000000,A047,242
2019-02-05 08:00:00.000000,A047,225
2019-02-05 09:00:00.000000,A047,34
2019-02-05 10:00:00.000000,A047,28
2019-02-05 11:00:00.000000,A047,85
2019-02-05 12:00:00.000000,A047,102
2019-02-05 13:00:00.000000,A047,110
2019-02-05 14:00:00.000000,A047,91
2019-02-05 15:00:00.000000,A047,79
2019-02-05 16:00:00.000000,A047,52
2019-03-07 05:00:00.000000,A047,304
2019-03-07 06:00:00.000000,A047,246
2019-03-07 07:00:00.000000,A047,233
2019-03-07 08:00:00.000000,A047,262
2019-03-07 09:00:00.000000,A047,54
2019-03-07 10:00:00.000000,A047,81
2019-03-07 11:00:00.000000,A047,67
2019-03-07 12:00:00.000000,A047,100
2019-03-07 13:00:00.000000,A047,102
2019-03-07 14:00:00.000000,A047,82
2019-03-07 15:00:00.000000,A047,44
2019-03-07 16:00:00.000000,A047,37
2019-03-07 17:00:00.000000,A047,40
2019-03-07 18:00:00.000000,A047,57
2019-03-07 19:00:00.000000,A047,59
2019-03-07 20:00:00.000000,A047,313
2019-03-07 21:00:00.000000,A047,227
2019-03-07 22:00:00.000000,A047,209
2019-03-07 23:00:00.000000,A047,214
2019-03-08 00:00:00.000000,A047,211
2019-03-08 01:00:00.000000,A047,233
2019-03-08 02:00:00.000000,A047,207
2019-03-08 03:00:00.000000,A047,251
2019-03-08 04:00:00.000000,A047,248
2019-03-08 05:00:00.000000,A047,264
2019-03-08 06:00:00.000000,A047,252
2019-03-08 07:00:00.000000,A047,196
2019-03-08 08:00:00.000000,A047,219
2019-03-08 09:00:00.000000,A047,231
2019-03-08 10:00:00.000000,A047,178
2019-03-08 11:00:00.000000,A047,109
2019-03-08 12:00:00.000000,A047,98
2019-03-08 13:00:00.000000,A047,83
2019-03-08 14:00:00.000000,A047,82
2019-03-08 15:00:00.000000,A047,78
2019-03-08 16:00:00.000000,A047,60
2019-03-08 17:00:00.000000,A047,74
2019-02-05 17:00:00.000000,A047,101
2019-02-05 18:00:00.000000,A047,85
2019-02-05 19:00:00.000000,A047,260
2019-02-05 20:00:00.000000,A047,272
2019-02-05 21:00:00.000000,A047,285
2019-02-05 22:00:00.000000,A047,356
2019-02-05 23:00:00.000000,A047,356
2019-02-06 00:00:00.000000,A047,360
2019-02-06 01:00:00.000000,A047,354
2019-02-06 02:00:00.000000,A047,3
2019-02-06 03:00:00.000000,A047,352
2019-02-06 04:00:00.000000,A047,349
2019-02-06 05:00:00.000000,A047,16
2019-02-06 06:00:00.000000,A047,229
2019-02-06 07:00:00.000000,A047,247
2019-02-06 08:00:00.000000,A047,199
2019-02-06 09:00:00.000000,A047,213
2019-02-06 10:00:00.000000,A047,206
2019-02-06 11:00:00.000000,A047,203
2019-02-06 12:00:00.000000,A047,206
2019-02-06 13:00:00.000000,A047,249
2019-02-06 14:00:00.000000,A047,283
2019-02-06 15:00:00.000000,A047,206
2019-02-06 16:00:00.000000,A047,258
2019-03-08 18:00:00.000000,A047,69
2019-03-08 19:00:00.000000,A047,88
2019-03-08 20:00:00.000000,A047,97
2019-03-08 21:00:00.000000,A047,97
2019-03-08 22:00:00.000000,A047,134
2019-03-08 23:00:00.000000,A047,194
2019-03-09 00:00:00.000000,A047,142
2019-03-09 01:00:00.000000,A047,219
2019-03-09 02:00:00.000000,A047,246
2019-03-09 03:00:00.000000,A047,94
2019-03-09 04:00:00.000000,A047,199
2019-03-09 05:00:00.000000,A047,204
2019-03-09 06:00:00.000000,A047,227
2019-03-09 07:00:00.000000,A047,236
2019-03-09 08:00:00.000000,A047,239
2019-03-09 09:00:00.000000,A047,242
2019-03-09 10:00:00.000000,A047,197
2019-03-09 11:00:00.000000,A047,144
2019-03-09 12:00:00.000000,A047,115
2019-03-09 13:00:00.000000,A047,103
2019-03-09 14:00:00.000000,A047,82
2019-03-09 15:00:00.000000,A047,98
2019-03-09 16:00:00.000000,A047,90
2019-03-09 17:00:00.000000,A047,96
2019-02-06 17:00:00.000000,A047,61
2019-02-06 18:00:00.000000,A047,62
2019-02-06 19:00:00.000000,A047,18
2019-02-06 20:00:00.000000,A047,319
2019-02-06 21:00:00.000000,A047,87
2019-02-06 22:00:00.000000,A047,360
2019-02-06 23:00:00.000000,A047,360
2019-03-09 18:00:00.000000,A047,88
2019-02-07 00:00:00.000000,A047,228
2019-02-07 01:00:00.000000,A047,69
2019-02-07 02:00:00.000000,A047,58
2019-02-07 03:00:00.000000,A047,17
2019-02-07 04:00:00.000000,A047,14
2019-02-07 05:00:00.000000,A047,356
2019-02-07 06:00:00.000000,A047,32
2019-02-07 07:00:00.000000,A047,30
2019-02-07 08:00:00.000000,A047,26
2019-02-07 09:00:00.000000,A047,37
2019-02-07 10:00:00.000000,A047,42
2019-02-07 11:00:00.000000,A047,40
